Total_runs	Proportion_of_Starting_failure	Proportion_failure_after_draws
1232	0.2224025974025974	0.07711038961038962
1233	0.22303325223033252	0.07785888077858881
1234	0.22285251215559157	0.07779578606158834
1235	0.22267206477732793	0.07773279352226721
1236	0.22249190938511326	0.07766990291262135
1237	0.2223120452708165	0.07760711398544867
1238	0.22213247172859452	0.07754442649434572
1239	0.22195318805488298	0.0774818401937046
1240	0.2217741935483871	0.07741935483870968
1241	0.22240128928283642	0.0781627719580983
1242	0.2222222222222222	0.07809983896940419
1243	0.22204344328238135	0.07803700724054706
1244	0.22186495176848875	0.07797427652733119
1245	0.22248995983935743	0.07791164658634538
1246	0.22231139646869985	0.07784911717495988
1247	0.22213311948676825	0.07778668805132317
1248	0.2219551282051282	0.07772435897435898
1249	0.22177742193755004	0.07766212970376302
1250	0.2216	0.0776
1251	0.2222222222222222	0.07753796962430055
1252	0.2220447284345048	0.07747603833865814
1253	0.22186751795690343	0.07741420590582601
1254	0.22169059011164274	0.0773524720893142
1255	0.22151394422310758	0.07729083665338646
1256	0.2213375796178344	0.07722929936305732
1257	0.2211614956245028	0.07716785998408911
1258	0.2217806041335453	0.07710651828298887
1259	0.221604447974583	0.07704527402700556
1260	0.22142857142857142	0.07698412698412699
1261	0.2212529738302934	0.07692307692307693
1262	0.22107765451664024	0.0768621236133122
1263	0.22169437846397466	0.07759303246239113
1264	0.22151898734177214	0.07753164556962025
1265	0.22134387351778656	0.0774703557312253
1266	0.22195892575039494	0.07819905213270142
1267	0.2217837411207577	0.07813733228097869
1268	0.221608832807571	0.07807570977917981
1269	0.2214342001576044	0.07801418439716312
1270	0.22125984251968503	0.07795275590551182
1271	0.22108575924468923	0.07789142407553108
1272	0.2209119496855346	0.07783018867924528
1273	0.22073841319717202	0.07776904948939513
1274	0.2205651491365777	0.07770800627943485
1275	0.2203921568627451	0.07764705882352942
1276	0.22021943573667713	0.07758620689655173
1277	0.22083007047768208	0.07752545027407988
1278	0.22065727699530516	0.07746478873239436
1279	0.22048475371383894	0.07740422204847537
1280	0.2203125	0.07734375
1281	0.22014051522248243	0.07728337236533958
1282	0.21996879875195008	0.07722308892355695
1283	0.21979734996102884	0.07716289945440374
1284	0.21962616822429906	0.07710280373831775
1285	0.21945525291828794	0.07704280155642024
1286	0.2192846034214619	0.07698289269051321
1287	0.2198912198912199	0.07692307692307693
1288	0.2204968944099379	0.07686335403726709
1289	0.22110162916989914	0.07680372381691233
1290	0.22170542635658916	0.07751937984496124
1291	0.22153369481022464	0.07745933384972889
1292	0.22136222910216719	0.07739938080495357
1293	0.2211910286156226	0.07733952049497293
1294	0.22102009273570325	0.07727975270479134
1295	0.22084942084942086	0.07722007722007722
1296	0.22067901234567902	0.07716049382716049
1297	0.220508866615266	0.07710100231303008
1298	0.22033898305084745	0.07704160246533127
1299	0.2201693610469592	0.07698229407236336
1300	0.22076923076923077	0.07692307692307693
1301	0.22059953881629515	0.07686395080707148
1302	0.22043010752688172	0.07680491551459294
1303	0.2202609363008442	0.07674597083653108
1304	0.2200920245398773	0.07668711656441718
1305	0.21992337164750958	0.07662835249042145
1306	0.21975497702909647	0.07656967840735068
1307	0.22035195103289976	0.07651109410864575
1308	0.22018348623853212	0.0764525993883792
1309	0.22001527883880825	0.07639419404125286
1310	0.2198473282442748	0.07633587786259542
1311	0.21967963386727687	0.07627765064836003
1312	0.22027439024390244	0.07621951219512195
1313	0.22010662604722012	0.07616146230007616
1314	0.21993911719939116	0.076103500761035
1315	0.21977186311787072	0.07604562737642585
1316	0.2196048632218845	0.07598784194528875
1317	0.21943811693242218	0.07593014426727411
1318	0.21927162367223066	0.07587253414264036
1319	0.21910538286580744	0.0758150113722517
1320	0.21893939393939393	0.07575757575757576
1321	0.21877365632096896	0.0757002271006813
1322	0.21936459909228442	0.07564296520423601
1323	0.21919879062736206	0.07558578987150416
1324	0.2190332326283988	0.0755287009063444
1325	0.21962264150943397	0.07547169811320754
1326	0.22021116138763197	0.07541478129713423
1327	0.22004521477015826	0.07535795026375283
1328	0.22063253012048192	0.07530120481927711
1329	0.22121896162528218	0.07524454477050414
1330	0.22105263157894736	0.07518796992481203
1331	0.22088655146506386	0.07513148009015777
1332	0.22072072072072071	0.07507507507507508
1333	0.22055513878469618	0.07501875468867217
1334	0.22038980509745126	0.07496251874062969
1335	0.2202247191011236	0.0749063670411985
1336	0.22005988023952097	0.0748502994011976
1337	0.2206432311144353	0.07479431563201197
1338	0.22047832585949179	0.07473841554559044
1339	0.2210604929051531	0.07468259895444361
1340	0.2208955223880597	0.07462686567164178
1341	0.22073079791200598	0.07457121551081283
1342	0.22056631892697467	0.07451564828614009
1343	0.22040208488458674	0.07446016381236038
1344	0.22023809523809523	0.0744047619047619
1345	0.2200743494423792	0.07434944237918216
1346	0.2199108469539376	0.07429420505200594
1347	0.21974758723088345	0.07423904974016332
1348	0.2195845697329377	0.07418397626112759
1349	0.21942179392142327	0.07412898443291327
1350	0.21925925925925926	0.07407407407407407
1351	0.21983715766099185	0.07401924500370097
1352	0.21967455621301776	0.07396449704142012
1353	0.21951219512195122	0.07390983000739099
1354	0.21935007385524372	0.07385524372230429
1355	0.21918819188191882	0.07380073800738007
1356	0.21976401179941002	0.07448377581120944
1357	0.2196020633750921	0.07442888725128961
1358	0.21944035346097202	0.0743740795287187
1359	0.21927888153053715	0.07431935246504782
1360	0.21911764705882353	0.07426470588235294
1361	0.21895664952240998	0.07421013960323292
1362	0.21879588839941264	0.07415565345080763
1363	0.2186353631694791	0.07410124724871607
1364	0.21920821114369501	0.07404692082111437
1365	0.21904761904761905	0.073992673992674
1366	0.21888726207906295	0.0739385065885798
1367	0.21872713972201902	0.07388441843452817
1368	0.21929824561403508	0.07383040935672515
1369	0.2191380569758948	0.07377647918188458
1370	0.21897810218978103	0.07372262773722628
1371	0.2188183807439825	0.0736688548504741
1372	0.21865889212827988	0.07361516034985423
1373	0.21849963583394028	0.07356154406409322
1374	0.2183406113537118	0.0735080058224163
1375	0.21818181818181817	0.07345454545454545
1376	0.2180232558139535	0.07340116279069768
1377	0.2178649237472767	0.07334785766158315
1378	0.21770682148040638	0.07329462989840348
1379	0.21754894851341552	0.07324147933284988
1380	0.21739130434782608	0.07318840579710145
1381	0.2172338884866039	0.07313540912382331
1382	0.2178002894356006	0.07380607814761216
1383	0.21764280549530007	0.0737527114967462
1384	0.217485549132948	0.07369942196531792
1385	0.21732851985559568	0.0736462093862816
1386	0.21717171717171718	0.0735930735930736
1387	0.21701514059120403	0.07354001441961067
1388	0.21685878962536023	0.07348703170028818
1389	0.21670266378689704	0.0734341252699784
1390	0.21726618705035972	0.07410071942446043
1391	0.21710999281092738	0.07404744787922359
1392	0.21695402298850575	0.07399425287356322
1393	0.21679827709978464	0.07394113424264179
1394	0.21664275466284075	0.07388809182209469
1395	0.2172043010752688	0.07383512544802867
1396	0.2177650429799427	0.07449856733524356
1397	0.21760916249105225	0.0744452397995705
1398	0.21816881258941345	0.07510729613733906
1399	0.2187276626161544	0.07576840600428877
1400	0.21857142857142858	0.07571428571428572
1401	0.21912919343326195	0.07566024268379729
1402	0.21897289586305277	0.07560627674750357
1403	0.2195295794725588	0.07555238774055595
1404	0.22008547008547008	0.0754985754985755
1405	0.2199288256227758	0.07544483985765124
1406	0.2197724039829303	0.07539118065433854
1407	0.21961620469083157	0.07533759772565743
1408	0.21946022727272727	0.07528409090909091
1409	0.21930447125621008	0.07523066004258339
1410	0.21914893617021278	0.075177304964539
1411	0.21899362154500354	0.07512402551381998
1412	0.2188385269121813	0.07507082152974505
1413	0.21868365180467092	0.07501769285208776
1414	0.21852899575671852	0.07496463932107496
1415	0.2183745583038869	0.07491166077738516
1416	0.2189265536723164	0.0748587570621469
1417	0.21877205363443897	0.0748059280169372
1418	0.21861777150916784	0.07475317348377997
1419	0.21916842847075405	0.07470049330514447
1420	0.21901408450704227	0.07464788732394366
1421	0.21956368754398312	0.07459535538353272
1422	0.21940928270042195	0.07454289732770746
1423	0.21925509486999298	0.07449051300070274
1424	0.21910112359550563	0.07443820224719101
1425	0.21894736842105264	0.07438596491228071
1426	0.2187938288920056	0.07433380084151472
1427	0.21864050455501052	0.07428170988086896
1428	0.219187675070028	0.07492997198879552
1429	0.21903428971308608	0.0748775367389783
1430	0.21888111888111889	0.07482517482517483
1431	0.21872816212438853	0.07477288609364081
1432	0.21927374301675978	0.07472067039106145
1433	0.21912072575017447	0.07466852756454989
1434	0.21896792189679218	0.07461645746164575
1435	0.21881533101045297	0.07456445993031359
1436	0.21866295264623956	0.0745125348189415
1437	0.21920668058455114	0.07515657620041753
1438	0.21905424200278165	0.07510431154381085
1439	0.21890201528839473	0.07505211952744961
1440	0.21875	0.075
1441	0.21859819569743233	0.07494795281054822
1442	0.21844660194174756	0.07489597780859916
1443	0.2182952182952183	0.07484407484407485
1444	0.21814404432132964	0.07479224376731301
1445	0.2179930795847751	0.07474048442906574
1446	0.21853388658367912	0.07468879668049792
1447	0.2183828610919143	0.0746371803731859
1448	0.21823204419889503	0.07458563535911603
1449	0.2180814354727398	0.07453416149068323
1450	0.21793103448275863	0.07448275862068965
1451	0.21847002067539628	0.07443142660234321
1452	0.21831955922865015	0.0743801652892562
1453	0.21816930488644184	0.0743289745354439
1454	0.218707015130674	0.07427785419532325
1455	0.21855670103092784	0.07422680412371134
1456	0.2190934065934066	0.07417582417582418
1457	0.21962937542896363	0.07412491420727522
1458	0.2194787379972565	0.07407407407407407
1459	0.21932830705962988	0.07402330363262509
1460	0.2191780821917808	0.07397260273972603
1461	0.2190280629705681	0.07392197125256673
1462	0.2188782489740082	0.07387140902872777
1463	0.21872863978127136	0.07382091592617908
1464	0.2185792349726776	0.07377049180327869
1465	0.21843003412969283	0.07372013651877134
1466	0.2189631650750341	0.07366984993178717
1467	0.2194955691888207	0.0736196319018405
1468	0.21934604904632152	0.07356948228882834
1469	0.21919673247106874	0.07351940095302927
1470	0.21904761904761905	0.07346938775510205
1471	0.21889870836165873	0.07341944255608429
1472	0.21875	0.07336956521739131
1473	0.21860149355057706	0.07331975560081466
1474	0.21845318860244234	0.07327001356852103
1475	0.21898305084745762	0.07389830508474576
1476	0.21951219512195122	0.07384823848238482
1477	0.21936357481381177	0.07379823967501693
1478	0.2198917456021651	0.07374830852503383
1479	0.22041920216362407	0.07437457741717377
1480	0.22027027027027027	0.07432432432432433
1481	0.22079675894665765	0.07427413909520594
1482	0.22064777327935223	0.07422402159244265
1483	0.22117329737019556	0.07484828051247472
1484	0.2210242587601078	0.0747978436657682
1485	0.22087542087542086	0.07474747474747474
1486	0.22072678331090176	0.07469717362045761
1487	0.22057834566240753	0.07464694014794888
1488	0.22043010752688172	0.07459677419354839
1489	0.22095366017461385	0.0745466756212223
1490	0.22080536912751678	0.07449664429530202
1491	0.22132796780684105	0.07511737089201878
1492	0.22117962466487937	0.07506702412868632
1493	0.22103148024112526	0.07501674480910918
1494	0.2215528781793842	0.0749665327978581
1495	0.2214046822742475	0.07491638795986622
1496	0.2212566844919786	0.0748663101604278
1497	0.22110888443553775	0.07481629926519706
1498	0.22162883845126835	0.07476635514018691
1499	0.22148098732488325	0.07471647765176785
1500	0.22133333333333333	0.07466666666666667
1501	0.2211858760826116	0.07461692205196535
1502	0.2210386151797603	0.07456724367509987
1503	0.2215568862275449	0.07518296739853626
1504	0.2214095744680851	0.07513297872340426
1505	0.22192691029900333	0.07574750830564785
1506	0.22177954847277556	0.07569721115537849
1507	0.22229595222295953	0.0756469807564698
1508	0.22214854111405835	0.07559681697612732
1509	0.22200132538104705	0.07554671968190854
1510	0.22185430463576158	0.07549668874172186
1511	0.2217074784910655	0.07544672402382528
1512	0.22156084656084657	0.07539682539682539
1513	0.22141440846001323	0.07534699272967614
1514	0.2212681638044914	0.07529722589167767
1515	0.22112211221122113	0.07524752475247524
1516	0.22097625329815304	0.07519788918205805
1517	0.22148978246539222	0.07580751483190508
1518	0.22134387351778656	0.07575757575757576
1519	0.22119815668202766	0.07570770243581304
1520	0.22105263157894736	0.0756578947368421
1521	0.22090729783037474	0.07560815253122946
1522	0.22076215505913271	0.07555847568988174
1523	0.2206172028890348	0.07550886408404466
1524	0.2204724409448819	0.07545931758530183
1525	0.22032786885245903	0.07540983606557378
1526	0.22083879423328964	0.07536041939711664
1527	0.22069417157825802	0.07531106745252128
1528	0.2205497382198953	0.07526178010471204
1529	0.22040549378678875	0.07521255722694571
1530	0.22026143790849673	0.07516339869281045
1531	0.2201175702155454	0.07511430437622468
1532	0.21997389033942558	0.07506527415143603
1533	0.22048271363339855	0.07501630789302022
1534	0.22033898305084745	0.07496740547588006
1535	0.2201954397394137	0.0749185667752443
1536	0.22005208333333334	0.07486979166666667
1537	0.2199089134677944	0.07482108002602472
1538	0.21976592977893367	0.07477243172951886
1539	0.2202729044834308	0.07472384665367121
1540	0.22012987012987012	0.07467532467532467
1541	0.2199870214146658	0.07462686567164178
1542	0.2198443579766537	0.07457846952010376
1543	0.21970187945560596	0.07453013609850939
1544	0.22020725388601037	0.07512953367875648
1545	0.22071197411003235	0.07508090614886731
1546	0.2205692108667529	0.07503234152652005
1547	0.22042663219133807	0.07498383968972204
1548	0.2202842377260982	0.07493540051679587
1549	0.22014202711426728	0.07488702388637831
1550	0.22064516129032258	0.07483870967741936
1551	0.2205029013539652	0.07479045776918117
1552	0.22036082474226804	0.07474226804123711
1553	0.22021893110109467	0.0746941403734707
1554	0.22072072072072071	0.07464607464607464
1555	0.22057877813504823	0.07459807073954984
1556	0.2210796915167095	0.07455012853470437
1557	0.22093770070648683	0.07450224791265253
1558	0.220795892169448	0.07445442875481387
1559	0.22065426555484285	0.07440667094291212
1560	0.22115384615384615	0.07435897435897436
1561	0.22101217168481743	0.07431133888532991
1562	0.22087067861715748	0.07426376440460948
1563	0.22072936660268713	0.07421625079974409
1564	0.22058823529411764	0.0741687979539642
1565	0.22044728434504793	0.07412140575079872
1566	0.22030651340996169	0.07407407407407407
1567	0.2208040842373963	0.07466496490108487
1568	0.22066326530612246	0.07461734693877552
1569	0.22052262587635438	0.0745697896749522
1570	0.22101910828025478	0.07452229299363057
1571	0.22087842138765118	0.07447485677912158
1572	0.22073791348600508	0.07442748091603053
1573	0.22059758423394787	0.0743801652892562
1574	0.2204574332909784	0.07433290978398983
1575	0.22031746031746033	0.07428571428571429
1576	0.2201776649746193	0.07423857868020305
1577	0.22003804692454026	0.07419150285351934
1578	0.21989860583016477	0.0741444866920152
1579	0.21975934135528816	0.0740975300823306
1580	0.21962025316455697	0.07405063291139241
1581	0.21948134092346616	0.07400379506641366
1582	0.21997471554993678	0.07395701643489254
1583	0.21983575489576754	0.0739102969046115
1584	0.2196969696969697	0.07386363636363637
1585	0.2195583596214511	0.07381703470031546
1586	0.21941992433795712	0.07377049180327869
1587	0.21928166351606806	0.07372400756143667
1588	0.21914357682619648	0.07367758186397985
1589	0.21900566393958465	0.0736312146003776
1590	0.2188679245283019	0.07358490566037736
1591	0.21873035826524198	0.07353865493400377
1592	0.2185929648241206	0.07349246231155779
1593	0.21908349026993096	0.07344632768361582
1594	0.2189460476787955	0.07340025094102885
1595	0.219435736677116	0.07398119122257053
1596	0.21929824561403508	0.07393483709273183
1597	0.21916092673763307	0.07388854101440201
1598	0.2190237797246558	0.07384230287859825
1599	0.2188868042526579	0.07379612257661038
1600	0.21875	0.07375
1601	0.21861336664584635	0.07370393504059962
1602	0.2184769038701623	0.07365792759051186
1603	0.2183406113537118	0.07361197754210855
1604	0.21820448877805487	0.07356608478802992
1605	0.21869158878504674	0.0735202492211838
1606	0.21855541718555418	0.07347447073474471
1607	0.21904169259489734	0.07342874922215308
1608	0.21890547263681592	0.07338308457711443
1609	0.218769422001243	0.07333747669359851
1610	0.2186335403726708	0.07329192546583851
1611	0.21849782743637491	0.07324643078833024
1612	0.21836228287841192	0.07320099255583126
1613	0.21822690638561687	0.0731556106633602
1614	0.218091697645601	0.07311028500619579
1615	0.21795665634674924	0.07306501547987616
1616	0.21782178217821782	0.07301980198019802
1617	0.21768707482993196	0.07297464440321583
1618	0.21755253399258342	0.07292954264524104
1619	0.21741815935762818	0.07288449660284126
1620	0.21728395061728395	0.0728395061728395
1621	0.21714990746452806	0.07279457125231338
1622	0.21763255240443896	0.07336621454993834
1623	0.2174984596426371	0.07332101047443007
1624	0.21736453201970443	0.07327586206896551
1625	0.21723076923076923	0.07323076923076922
1626	0.2177121771217712	0.07318573185731857
1627	0.2175783650891211	0.07314074984634296
1628	0.21744471744471744	0.07309582309582309
1629	0.21731123388581952	0.07305095150399017
1630	0.21717791411042944	0.07300613496932515
1631	0.21704475781729002	0.07296137339055794
1632	0.21691176470588236	0.07291666666666667
1633	0.21739130434782608	0.07287201469687692
1634	0.21725826193390452	0.07282741738066095
1635	0.21712538226299694	0.072782874617737
1636	0.2169926650366748	0.07273838630806846
1637	0.21686010995723884	0.07269395235186317
1638	0.21672771672771673	0.07264957264957266
1639	0.21659548505186088	0.0726052471018914
1640	0.21646341463414634	0.07256097560975609
1641	0.21633150517976843	0.0725167580743449
1642	0.21680876979293545	0.07247259439707673
1643	0.21667681071211198	0.07242848447961046
1644	0.21654501216545013	0.07238442822384428
1645	0.2170212765957447	0.07234042553191489
1646	0.2174969623329283	0.07229647630619684
1647	0.21797207043108682	0.07225258044930176
1648	0.2178398058252427	0.07220873786407767
1649	0.21770770163735598	0.07216494845360824
1650	0.21818181818181817	0.07272727272727272
1651	0.2180496668685645	0.0726832222895215
1652	0.2179176755447942	0.07263922518159806
1653	0.2177858439201452	0.07259528130671507
1654	0.21765417170495768	0.07255139056831923
1655	0.2175226586102719	0.07250755287009064
1656	0.21739130434782608	0.07246376811594203
1657	0.21726010863005432	0.07242003621001811
1658	0.21712907117008443	0.07237635705669482
1659	0.21699819168173598	0.07233273056057866
1660	0.21746987951807228	0.07228915662650602
1661	0.21733895243829018	0.07224563515954245
1662	0.21720818291215402	0.07220216606498195
1663	0.21707757065544198	0.07215874924834637
1664	0.2169471153846154	0.07211538461538461
1665	0.2168168168168168	0.07207207207207207
1666	0.21728691476590636	0.07262905162064826
1667	0.21715656868626274	0.07258548290341932
1668	0.2170263788968825	0.0725419664268585
1669	0.21689634511683642	0.07249850209706411
1670	0.21676646706586827	0.07245508982035928
1671	0.21723518850987433	0.07301017354877319
1672	0.21710526315789475	0.0729665071770335
1673	0.21697549312612074	0.07292289300657502
1674	0.2168458781362007	0.07287933094384708
1675	0.21671641791044777	0.07283582089552239
1676	0.2165871121718377	0.07279236276849642
1677	0.21705426356589147	0.0727489564698867
1678	0.2169249106078665	0.07270560190703218
1679	0.2167957117331745	0.07266229898749256
1680	0.21666666666666667	0.07261904761904762
1681	0.2165377751338489	0.0725758477096966
1682	0.2164090368608799	0.07253269916765755
1683	0.2162804515745692	0.07248960190136661
1684	0.2167458432304038	0.07244655581947744
1685	0.2172106824925816	0.07299703264094956
1686	0.21708185053380782	0.07295373665480427
1687	0.2169531713100178	0.07291049199762893
1688	0.21682464454976302	0.07286729857819906
1689	0.2172883362936649	0.07282415630550622
1690	0.21715976331360948	0.0727810650887574
1691	0.21703134240094618	0.07273802483737433
1692	0.21690307328605202	0.0726950354609929
1693	0.21677495569994093	0.07265209686946249
1694	0.2166469893742621	0.07260920897284534
1695	0.21651917404129795	0.07256637168141593
1696	0.21639150943396226	0.07252358490566038
1697	0.21626399528579845	0.07248084855627578
1698	0.21613663133097763	0.07243816254416961
1699	0.21600941730429665	0.07239552678045909
1700	0.21588235294117647	0.07235294117647059
1701	0.2157554379776602	0.07231040564373897
1702	0.2156286721504113	0.07226792009400705
1703	0.21550205519671167	0.0722254844392249
1704	0.2153755868544601	0.0721830985915493
1705	0.21524926686217008	0.07214076246334311
1706	0.21512309495896834	0.07209847596717468
1707	0.21499707088459286	0.07205623901581722
1708	0.2154566744730679	0.07201405152224824
1709	0.21533060269163254	0.07197191339964892
1710	0.2152046783625731	0.07192982456140351
1711	0.21507890122735243	0.07188778492109878
1712	0.21495327102803738	0.07184579439252337
1713	0.21541155866900175	0.07238762405137186
1714	0.21528588098016335	0.07234539089848308
1715	0.2151603498542274	0.07230320699708455
1716	0.21503496503496503	0.07226107226107226
1717	0.21490972626674432	0.0722189866045428
1718	0.21478463329452852	0.07217694994179279
1719	0.21465968586387435	0.07213496218731821
1720	0.21453488372093024	0.07209302325581396
1721	0.21441022661243464	0.07205113306217316
1722	0.21428571428571427	0.07200929152148665
1723	0.2147417295414974	0.07254788160185723
1724	0.21461716937354988	0.07250580046403712
1725	0.2144927536231884	0.07246376811594203
1726	0.21436848203939746	0.07242178447276941
1727	0.2142443543717429	0.07237984944991314
1728	0.21469907407407407	0.07233796296296297
1729	0.2145748987854251	0.07229612492770388
1730	0.21502890173410405	0.07283236994219654
1731	0.21490467937608318	0.07279029462738301
1732	0.21478060046189376	0.07274826789838337
1733	0.2152336987882285	0.0727062896710906
1734	0.21568627450980393	0.0726643598615917
1735	0.21556195965417868	0.07262247838616714
1736	0.2154377880184332	0.07258064516129033
1737	0.21531375935521013	0.07253886010362694
1738	0.21518987341772153	0.07249712313003452
1739	0.21506612995974697	0.07245543415756182
1740	0.21551724137931033	0.07298850574712644
1741	0.21539345203905802	0.07294658242389432
1742	0.21526980482204364	0.07290470723306544
1743	0.21514629948364888	0.07286288009179576
1744	0.21502293577981652	0.07282110091743119
1745	0.2148997134670487	0.07277936962750717
1746	0.21477663230240548	0.072737686139748
1747	0.21465369204350315	0.0726960503720664
1748	0.2145308924485126	0.07265446224256293
1749	0.2144082332761578	0.07261292166952545
1750	0.21428571428571427	0.07257142857142856
1751	0.21416333523700742	0.07252998286693318
1752	0.21404109589041095	0.07248858447488585
1753	0.2139189960068454	0.07244723331431831
1754	0.2137970353477765	0.07240592930444698
1755	0.21367521367521367	0.07236467236467237
1756	0.214123006833713	0.07289293849658314
1757	0.21400113830392714	0.07285145133750712
1758	0.21387940841865757	0.07281001137656427
1759	0.2143263217737351	0.07276861853325753
1760	0.21420454545454545	0.07272727272727272
1761	0.21465076660988075	0.07268597387847814
1762	0.21452894438138478	0.07264472190692395
1763	0.2144072603516733	0.07260351673284175
1764	0.21428571428571427	0.07256235827664399
1765	0.21473087818696884	0.07252124645892351
1766	0.2146092865232163	0.072480181200453
1767	0.2144878324844369	0.0724391624221845
1768	0.2149321266968326	0.07239819004524888
1769	0.21481062747314866	0.07235726399095534
1770	0.21468926553672316	0.07231638418079096
1771	0.21456804065499718	0.0722755505364201
1772	0.21501128668171557	0.07279909706546275
1773	0.21489001692047377	0.0727580372250423
1774	0.2153325817361894	0.07271702367531004
1775	0.2152112676056338	0.07267605633802816
1776	0.21509009009009009	0.07263513513513513
1777	0.21553179516038268	0.07259425998874508
1778	0.21541057367829022	0.07255343082114736
1779	0.21585160202360876	0.07307476110174255
1780	0.2157303370786517	0.07303370786516854
1781	0.21560920830993824	0.072992700729927
1782	0.21548821548821548	0.07295173961840629
1783	0.21592821088053843	0.07291082445316882
1784	0.2158071748878924	0.07286995515695067
1785	0.21624649859943978	0.07282913165266107
1786	0.21612541993281076	0.07278835386338185
1787	0.21600447677672077	0.0727476217123671
1788	0.21644295302013422	0.07270693512304251
1789	0.21632196757965344	0.07266629401900503
1790	0.21620111731843575	0.07262569832402235
1791	0.21608040201005024	0.07258514796203239
1792	0.21595982142857142	0.07254464285714286
1793	0.2158393753485778	0.07250418293363078
1794	0.21627647714604237	0.07302118171683389
1795	0.2161559888579387	0.07298050139275766
1796	0.21659242761692651	0.07293986636971046
1797	0.21702838063439064	0.07345575959933222
1798	0.21690767519466073	0.07341490545050056
1799	0.21678710394663703	0.07337409672040023
1800	0.21666666666666667	0.07333333333333333
1801	0.21654636313159356	0.07329261521377013
1802	0.21642619311875694	0.0732519422863485
1803	0.21630615640599002	0.07321131447587355
1804	0.21618625277161863	0.07317073170731707
1805	0.21662049861495844	0.07368421052631578
1806	0.21650055370985605	0.07364341085271318
1807	0.21638074156059767	0.07360265633646929
1808	0.2168141592920354	0.07356194690265487
1809	0.21669430624654507	0.07352128247650636
1810	0.21712707182320443	0.07348066298342541
1811	0.21700717835450029	0.07344008834897847
1812	0.217439293598234	0.07339955849889625
1813	0.21731936017650302	0.07335907335907337
1814	0.21719955898566704	0.0733186328555678
1815	0.21707988980716253	0.07327823691460054
1816	0.21696035242290748	0.07323788546255507
1817	0.21684094661529996	0.07319757842597689
1818	0.21672167216721672	0.07315731573157316
1819	0.2166025288620121	0.0731170973062122
1820	0.2164835164835165	0.07307692307692308
1821	0.21691378363536518	0.07303679297089512
1822	0.216794731064764	0.0729967069154775
1823	0.21667580910586945	0.07295666483817882
1824	0.21655701754385964	0.07291666666666667
1825	0.21643835616438356	0.07287671232876712
1826	0.21686746987951808	0.0728368017524644
1827	0.21674876847290642	0.07279693486590039
1828	0.21717724288840262	0.07275711159737418
1829	0.217058501913614	0.07271733187534171
1830	0.21693989071038253	0.0726775956284153
1831	0.21736755871108684	0.0726379027853632
1832	0.21724890829694324	0.07259825327510917
1833	0.2176759410801964	0.07255864702673213
1834	0.21755725190839695	0.07251908396946564
1835	0.21798365122615804	0.07247956403269755
1836	0.2178649237472767	0.0724400871459695
1837	0.21829069134458357	0.0724006532389766
1838	0.21817192600652885	0.07236126224156691
1839	0.21805328983143013	0.07232191408374117
1840	0.21793478260869564	0.07228260869565217
1841	0.2178164041281912	0.07224334600760456
1842	0.21769815418023888	0.0722041259500543
1843	0.21758003255561584	0.07216494845360824
1844	0.21746203904555314	0.07212581344902386
1845	0.21734417344173443	0.07208672086720867
1846	0.2172264355362947	0.07204767063921994
1847	0.21710882512181917	0.07200866269626421
1848	0.21699134199134198	0.07196969696969698
1849	0.21687398593834506	0.07193077339102218
1850	0.2172972972972973	0.0718918918918919
1851	0.21772015126958402	0.07185305240410589
1852	0.2176025917926566	0.07181425485961124
1853	0.2174851592012952	0.07177549919050188
1854	0.21736785329018338	0.07173678532901834
1855	0.21725067385444743	0.07169811320754717
1856	0.21713362068965517	0.07165948275862069
1857	0.21701669359181475	0.07162089391491654
1858	0.21743810548977396	0.07158234660925726
1859	0.21732114039806347	0.07154384077461
1860	0.2172043010752688	0.07150537634408602
1861	0.21762493283181086	0.07146695325094035
1862	0.21804511278195488	0.07142857142857142
1863	0.21846484165324745	0.07192699946323135
1864	0.21834763948497854	0.07188841201716738
1865	0.21823056300268096	0.07184986595174263
1866	0.21811361200428725	0.07181136120042872
1867	0.21799678628816282	0.07177289769683985
1868	0.21788008565310493	0.07173447537473233
1869	0.21776350989834137	0.07169609416800428
1870	0.21764705882352942	0.07165775401069518
1871	0.2175307322287547	0.07161945483698556
1872	0.21741452991452992	0.07158119658119658
1873	0.2172984516817939	0.07154297917778964
1874	0.21718249733191036	0.07150480256136606
1875	0.21706666666666666	0.07146666666666666
1876	0.21695095948827292	0.07142857142857142
1877	0.21683537559936067	0.0713905167820991
1878	0.2167199148029819	0.07135250266240682
1879	0.21713677488025546	0.07184672698243746
1880	0.2175531914893617	0.07234042553191489
1881	0.2174375332270069	0.07230196703880915
1882	0.21785334750265675	0.07279489904357067
1883	0.2177376526818906	0.07275624004248539
1884	0.21762208067940553	0.0727176220806794
1885	0.21750663129973474	0.0726790450928382
1886	0.21739130434782608	0.07264050901378578
1887	0.2172760996290408	0.07260201377848437
1888	0.2176906779661017	0.0725635593220339
1889	0.21757543673901536	0.07252514557967178
1890	0.21746031746031746	0.07248677248677249
1891	0.21734531993654152	0.07244843997884717
1892	0.21723044397463	0.07241014799154334
1893	0.21711568938193343	0.07237189646064449
1894	0.21700105596620908	0.0723336853220697
1895	0.21688654353562006	0.07229551451187335
1896	0.21677215189873417	0.07225738396624473
1897	0.21718502899314707	0.07221929362150764
1898	0.21707060063224448	0.07218124341412013
