0_0_2_5	0.02623075707509975
0_0_3_4	0.008743585691699968
0_0_4_3	0.0015613545878035502
0_0_5_2	0.00014791780305507184
0_0_6_1	6.800818531267587e-06
0_0_7_0	1.1526811069945397e-07
0_1_1_5	0.05683330699604926
0_1_2_4	0.030999985634208943
0_1_3_3	0.008119043856578478
0_1_4_2	0.00106829524428663
0_1_5_1	6.630798067985902e-05
0_1_6_0	1.498485439092901e-06
0_2_0_5	0.02623075707509975
0_2_1_4	0.030999985634208943
0_2_2_3	0.013285708128946585
0_2_3_2	0.002563908586287908
0_2_4_1	0.0002210266022661967
0_2_5_0	6.743184475918058e-06
0_3_0_4	0.008743585691699968
0_3_1_3	0.008119043856578478
0_3_2_2	0.002563908586287908
0_3_3_1	0.00032417234999042175
0_3_4_0	1.3736116525018257e-05
0_4_0_3	0.0015613545878035502
0_4_1_2	0.00106829524428663
0_4_2_1	0.0002210266022661967
0_4_3_0	1.3736116525018257e-05
0_5_0_2	0.00014791780305507184
0_5_1_1	6.630798067985902e-05
0_5_2_0	6.743184475918058e-06
0_6_0_1	6.800818531267587e-06
0_6_1_0	1.498485439092901e-06
0_7_0_0	1.1526811069945397e-07
1_0_1_5	0.06120509984189946
1_0_2_4	0.033384599913763496
1_0_3_3	0.008743585691699906
1_0_4_2	0.001150471801539444
1_0_5_1	7.140859457830976e-05
1_0_6_0	1.613753549792356e-06
1_1_0_5	0.06120509984189946
1_1_1_4	0.07233329981315426
1_1_2_3	0.03099998563420872
1_1_3_2	0.0059824533680051225
1_1_4_1	0.0005157287386211251
1_1_5_0	1.573409711047548e-05
1_2_0_4	0.033384599913763496
1_2_1_3	0.03099998563420872
1_2_2_2	0.009789469147644735
1_2_3_1	0.0012377489726907007
1_2_4_0	5.2446990368251505e-05
1_3_0_3	0.008743585691699906
1_3_1_2	0.0059824533680051225
1_3_2_1	0.0012377489726907007
1_3_3_0	7.692225254010232e-05
1_4_0_2	0.001150471801539444
1_4_1_1	0.0005157287386211251
1_4_2_0	5.24469903682516e-05
1_5_0_1	7.140859457830976e-05
1_5_1_0	1.573409711047548e-05
1_6_0_0	1.613753549792356e-06
2_0_0_5	0.030602549920949674
2_0_1_4	0.03616664990657706
2_0_2_3	0.015499992817104387
2_0_3_2	0.0029912266840025664
2_0_4_1	0.0002578643693105625
2_0_5_0	7.86704855523774e-06
2_1_0_4	0.03616664990657706
2_1_1_3	0.03358331777039284
2_1_2_2	0.010605258243281814
2_1_3_1	0.0013408947204149233
2_1_4_0	5.6817572898939126e-05
2_2_0_3	0.015499992817104387
2_2_1_2	0.010605258243281814
2_2_2_1	0.0021941913606789705
2_2_3_0	0.00013636217495745418
2_3_0_2	0.0029912266840025664
2_3_1_1	0.0013408947204149233
2_3_2_0	0.00013636217495745418
2_4_0_1	0.0002578643693105625
2_4_1_0	5.6817572898939126e-05
2_5_0_0	7.86704855523774e-06
3_0_0_4	0.011128199971254487
3_0_1_3	0.010333328544736228
3_0_2_2	0.0032631563825482528
3_0_3_1	0.00041258299089690044
3_0_4_0	1.7482330122750513e-05
3_1_0_3	0.010333328544736228
3_1_1_2	0.007070172162187881
3_1_2_1	0.001462794240452648
3_1_3_0	9.09081166383027e-05
3_2_0_2	0.0032631563825482528
3_2_1_1	0.001462794240452648
3_2_2_0	0.0001487587363172227
3_3_0_1	0.00041258299089690044
3_3_1_0	9.09081166383027e-05
3_4_0_0	1.7482330122750513e-05
4_0_0_3	0.002185896422924976
4_0_1_2	0.0014956133420012804
4_0_2_1	0.0003094372431726751
4_0_3_0	1.9230563135025577e-05
4_1_0_2	0.0014956133420012804
4_1_1_1	0.0006704473602074627
4_1_2_0	6.818108747872697e-05
4_2_0_1	0.0003094372431726751
4_2_1_0	6.818108747872697e-05
4_3_0_0	1.9230563135025577e-05
5_0_0_2	0.00023009436030788942
5_0_1_1	0.0001031457477242251
5_0_2_0	1.0489398073650327e-05
5_1_0_1	0.0001031457477242251
5_1_1_0	2.272702915957567e-05
5_2_0_0	1.0489398073650327e-05
6_0_0_1	1.1901432429718276e-05
6_0_1_0	2.6223495184125768e-06
6_1_0_0	2.6223495184125768e-06
7_0_0_0	2.3053622139890797e-07
