0_0_0_2_5	0.015133129081788302
0_0_0_3_4	0.003668637353160823
0_0_0_4_3	0.00045857966914510025
0_0_0_5_2	2.8962926472321775e-05
0_0_0_6_1	8.322680020782023e-07
0_0_0_7_0	8.060707041919855e-09
0_0_1_1_5	0.03362917573730736
0_0_1_2_4	0.01375739007435309
0_0_1_3_3	0.002620455252257714
0_0_1_4_2	0.00024135772060268124
0_0_1_5_1	9.987216024938424e-06
0_0_1_6_0	1.4106237323359763e-07
0_0_2_0_5	0.015133129081788302
0_0_2_1_4	0.01375739007435309
0_0_2_2_3	0.004422018238184891
0_0_2_3_2	0.0006206341386926093
0_0_2_4_1	3.7452060093519035e-05
0_0_2_5_0	7.617368154614265e-07
0_0_3_0_4	0.003668637353160823
0_0_3_1_3	0.002620455252257714
0_0_3_2_2	0.0006206341386926093
0_0_3_3_1	5.706980585679096e-05
0_0_3_4_0	1.6927484788031708e-06
0_0_4_0_3	0.00045857966914510025
0_0_4_1_2	0.00024135772060268124
0_0_4_2_1	3.7452060093519035e-05
0_0_4_3_0	1.6927484788031708e-06
0_0_5_0_2	2.8962926472321775e-05
0_0_5_1_1	9.987216024938424e-06
0_0_5_2_0	7.617368154614265e-07
0_0_6_0_1	8.322680020782023e-07
0_0_6_1_0	1.4106237323359763e-07
0_0_7_0_0	8.060707041919855e-09
0_1_0_1_5	0.03362917573730736
0_1_0_2_4	0.01375739007435309
0_1_0_3_3	0.002620455252257714
0_1_0_4_2	0.00024135772060268124
0_1_0_5_1	9.987216024938424e-06
0_1_0_6_0	1.4106237323359763e-07
0_1_1_0_5	0.03362917573730736
0_1_1_1_4	0.03057197794300688
0_1_1_2_3	0.009826707195966431
0_1_1_3_2	0.0013791869748724656
0_1_1_4_1	8.322680020782012e-05
0_1_1_5_0	1.6927484788031708e-06
0_1_2_0_4	0.01375739007435309
0_1_2_1_3	0.009826707195966431
0_1_2_2_2	0.002327378020097285
0_1_2_3_1	0.00021401177196296616
0_1_2_4_0	6.347806795511892e-06
0_1_3_0_3	0.002620455252257714
0_1_3_1_2	0.0013791869748724656
0_1_3_2_1	0.00021401177196296616
0_1_3_3_0	9.672848450303827e-06
0_1_4_0_2	0.00024135772060268124
0_1_4_1_1	8.322680020782012e-05
0_1_4_2_0	6.347806795511892e-06
0_1_5_0_1	9.987216024938424e-06
0_1_5_1_0	1.6927484788031708e-06
0_1_6_0_0	1.4106237323359763e-07
0_2_0_0_5	0.015133129081788302
0_2_0_1_4	0.01375739007435309
0_2_0_2_3	0.004422018238184891
0_2_0_3_2	0.0006206341386926093
0_2_0_4_1	3.7452060093519035e-05
0_2_0_5_0	7.617368154614265e-07
0_2_1_0_4	0.01375739007435309
0_2_1_1_3	0.009826707195966431
0_2_1_2_2	0.002327378020097285
0_2_1_3_1	0.00021401177196296616
0_2_1_4_0	6.347806795511892e-06
0_2_2_0_3	0.004422018238184891
0_2_2_1_2	0.002327378020097285
0_2_2_2_1	0.0003611448651875053
0_2_2_3_0	1.6322931759887705e-05
0_2_3_0_2	0.0006206341386926093
0_2_3_1_1	0.00021401177196296654
0_2_3_2_0	1.6322931759887732e-05
0_2_4_0_1	3.7452060093519035e-05
0_2_4_1_0	6.347806795511892e-06
0_2_5_0_0	7.617368154614265e-07
0_3_0_0_4	0.003668637353160823
0_3_0_1_3	0.002620455252257714
0_3_0_2_2	0.0006206341386926093
0_3_0_3_1	5.706980585679096e-05
0_3_0_4_0	1.6927484788031708e-06
0_3_1_0_3	0.002620455252257714
0_3_1_1_2	0.0013791869748724656
0_3_1_2_1	0.00021401177196296616
0_3_1_3_0	9.672848450303827e-06
0_3_2_0_2	0.0006206341386926093
0_3_2_1_1	0.00021401177196296654
0_3_2_2_0	1.6322931759887732e-05
0_3_3_0_1	5.706980585679096e-05
0_3_3_1_0	9.672848450303827e-06
0_3_4_0_0	1.6927484788031708e-06
0_4_0_0_3	0.00045857966914510025
0_4_0_1_2	0.00024135772060268124
0_4_0_2_1	3.7452060093519035e-05
0_4_0_3_0	1.6927484788031708e-06
0_4_1_0_2	0.00024135772060268124
0_4_1_1_1	8.322680020782012e-05
0_4_1_2_0	6.347806795511892e-06
0_4_2_0_1	3.7452060093519035e-05
0_4_2_1_0	6.347806795511892e-06
0_4_3_0_0	1.6927484788031708e-06
0_5_0_0_2	2.8962926472321775e-05
0_5_0_1_1	9.987216024938424e-06
0_5_0_2_0	7.617368154614265e-07
0_5_1_0_1	9.987216024938424e-06
0_5_1_1_0	1.6927484788031708e-06
0_5_2_0_0	7.617368154614265e-07
0_6_0_0_1	8.322680020782023e-07
0_6_0_1_0	1.4106237323359763e-07
0_6_1_0_0	1.4106237323359763e-07
0_7_0_0_0	8.060707041919855e-09
1_0_0_1_5	0.03362917573730736
1_0_0_2_4	0.01375739007435309
1_0_0_3_3	0.002620455252257714
1_0_0_4_2	0.00024135772060268124
1_0_0_5_1	9.987216024938424e-06
